Key	Content	Handle
WPN_LLWEAPONEX_Quarterstaff_Wood_Crafted_DisplayName	Wooden Quarterstaff	h7388db69ga1b3g40f9g904eg753cc7f52cfe
WPN_LLWEAPONEX_Rapier_1H_Crafted_1_DisplayName	Rapier	h96e55571g2a2fg4946g962dg559ef4f5a7ac
WPN_LLWEAPONEX_Rapier_1H_Crafted_2_DisplayName	Estoc	h890fdfdag3d90g44e5ga74cgf40c514d2bea
WPN_LLWEAPONEX_Rapier_1H_Epic_1_DisplayName	Ricard's Piercing Storm	hcf701d65ge51bg4bdfgb9c2g511761fe1740
WPN_LLWEAPONEX_Rapier_1H_Epic_2_DisplayName	Heartpiercer	hd17c52d6g4c33g481fga4bag25941adbd51f
WPN_LLWEAPONEX_Rapier_1H_Epic_3_DisplayName	Gladiator's Victory	hd0ef5c8cg7e6dg4f4dg9ec1g86b169ff0c97
WPN_LLWEAPONEX_Rapier_1H_Epic_4_DisplayName	Dancing Steel	he39536b3g0aaag4fe9g9dd2g444dff2e1b7b
WPN_LLWEAPONEX_Rapier_1H_Epic_5_DisplayName	Blade of the Seven-finger Man	hf6b81ebbgdd10g46bega557ge2c2019e7a8b
WPN_LLWEAPONEX_Rapier_1H_Normal_1_DisplayName	Old Foil	h5b8eef1cg79f0g40b6g9139gf9ad7b0a17e0
WPN_LLWEAPONEX_Rapier_1H_Normal_2_DisplayName	Worn Estoc	h68abe298g93d2g46fdgbcb2gf4d116516d8b
WPN_LLWEAPONEX_Rapier_1H_Normal_3_DisplayName	Worn Rapier	h73f6aa85gf252g4ccfg9b8cge3fc630f3ea1
WPN_LLWEAPONEX_Rapier_1H_Normal_4_DisplayName	Gladiator's Estoc	hb9766113gb6c6g4f55g882dgb4aca210f7ac
WPN_LLWEAPONEX_Rapier_1H_Normal_5_DisplayName	Fencer's Rapier	hd9dff10bg2abag4ca5gbdb3g38ab1831c177
WPN_LLWEAPONEX_Rapier_1H_Normal_6_DisplayName	Flaying Foil	hc0afa9e9g03deg48e9ga9b3gda55ed03ef4e
WPN_LLWEAPONEX_Rapier_1H_Rare_1_DisplayName	Shredding Rapier	hfdf149e6g4a1dg496dg8fddgf7194a8900fc
WPN_LLWEAPONEX_Rapier_1H_Rare_2_DisplayName	Eviscerating Estoc	h58a35a15gc595g4dcdga354ga8348f3add50
WPN_LLWEAPONEX_Rapier_1H_Rare_3_DisplayName	Estoc of the Champion	he20d9663gf6d9g4b29g8789gd053539c8f62
WPN_LLWEAPONEX_Rapier_1H_Rare_4_DisplayName	Hero's Estoc	h902c583egd55eg4088gb872gaffefa72041d
WPN_LLWEAPONEX_Rapier_1H_Rare_5_DisplayName	Champion's Rapier	h0238a784gd1cbg4137g8c0dgb967a83d37af
WPN_LLWEAPONEX_Rod_Human_01_DisplayName	Wooden Rod	h243c7832gca11g41e6g824agfc333c4bc9a8
WPN_LLWEAPONEX_Rod_Human_02_DisplayName	Stone Rod	hc4d7bbdcg90fdg4d2fgb72bg3bdf239f2aec
WPN_LLWEAPONEX_Rod_Of_Nature_1_DisplayName	Rod Of Nature	h6cdf1efeg4dbbg4861ga254g8a3c81d4c9c4
WPN_LLWEAPONEX_Rod_Of_Nature_2_DisplayName	Magical Rod Of Nature	h864d81c7g8addg4ac3g91c4gff1d1c317f19
WPN_LLWEAPONEX_Rod_Of_The_Dwarf_1_DisplayName	Rod Of The Dwarf	h932f8384g5a7ag4809g8ebagf347850094e9
WPN_LLWEAPONEX_Rod_Of_The_Dwarf_2_DisplayName	Magical Rod Of The Dwarf	h2eff8b98g5686g4d54gafd3gf3a85ede0865
WPN_LLWEAPONEX_Rod_Of_The_Lizard_1_DisplayName	Rod Of The Lizard	he0792923g3b6ag4605g8b14g5bfba66847a8
WPN_LLWEAPONEX_Rod_Of_The_Lizard_2_DisplayName	Magical Rod Of The Lizard	h74a7b7ebga92fg4d10g92adgf7b5abd9da6a
WPN_LLWEAPONEX_Rods_1H_Epic_1_DisplayName	Ashwood Branch	h3be90898g6b32g40f4g88c8gf3942133d944
WPN_LLWEAPONEX_Rods_1H_Epic_2_DisplayName	Death's Last Stand	h06681904g0440g41fag964eg42d43c0ade1f
WPN_LLWEAPONEX_Rods_1H_Epic_3_DisplayName	Roundwind	h2abeb085g7344g4948g82b2gf998a7cdb7a3
WPN_LLWEAPONEX_Rods_1H_Epic_4_DisplayName	Bearwindle	h6cf155efg6d57g4ea6g8b5fg5c6a0817f4cf
WPN_LLWEAPONEX_Rods_1H_Epic_5_DisplayName	Spinewinder	h57aecc43g2c52g41aeg891bg385e1b160e35
WPN_LLWEAPONEX_Rods_1H_Epic_6_DisplayName	Kiss Of Death	h10158f14g90deg4bc2g8331g555de4db3a25
WPN_LLWEAPONEX_Rods_1H_Rare_1_DisplayName	Nightbane	h64563df4g3fe0g404bga324g1c8ef0523057
WPN_LLWEAPONEX_Rods_1H_Rare_2_DisplayName	Grand Scepter	hfded9a6bg59bfg4e06g8c9age629fb9ea612
WPN_LLWEAPONEX_Rods_1H_Rare_3_DisplayName	Obliterator	hd0ea72afgefc5g4008gae85g8f8743270847
WPN_LLWEAPONEX_Rods_1H_Rare_4_DisplayName	War Cane	h74771fb6g33e4g45b0gb325g1353ac8251bf
WPN_LLWEAPONEX_Rods_1H_Rare_5_DisplayName	The Dag	hef42c150g50fbg48ecgaa15gc001f90a3a8b
WPN_LLWEAPONEX_Rods_1H_Rare_6_DisplayName	Blackfinger	hc0d6f6bdgdbfdg41a5gb876gcf0ce7a585b1
WPN_LLWEAPONEX_Rods_1H_Rare_7_DisplayName	The Wyre	h9194e945g76d4g4b82g92cbg8981b54178fd
WPN_LLWEAPONEX_Rods_1H_Rare_8_DisplayName	Woe Tine	hd37e7165g19d0g4db7gbc63g91b86ac75ba6
WPN_LLWEAPONEX_Runeblade_1H_Start_DisplayName	Rookie's Runeblade	hb2a2d644ge65cg4494g8eccgfaf5fa00de6b
WPN_LLWEAPONEX_Runeblade_Air_1H_Crafted_DisplayName	Tempered Runeblade of Air	hb356ff88g5adbg4f39gbad8g6983822fc386
WPN_LLWEAPONEX_Runeblade_Air_1H_Epic_1_DisplayName	Thunderfury	h49dd4082g8ec5g4910gb2f8gc0b587126f58
WPN_LLWEAPONEX_Runeblade_Air_1H_Epic_2_DisplayName	Raijin	hc0ad4b30gc94ag446fg9b6ag16b29e2d5401
WPN_LLWEAPONEX_Runeblade_Air_1H_Epic_3_DisplayName	Sparkstorm	h697deb03gee38g499cgae6fg38fe655fa676
WPN_LLWEAPONEX_Runeblade_Air_1H_Epic_4_DisplayName	Odinblade	h6cbe84fdg65c4g4db5g8e0agd079218226a6
WPN_LLWEAPONEX_Runeblade_Air_1H_Normal_1_DisplayName	Old Runeblade of Air	h6138ae71gce86g4ef9g8c83gd44176e04f5c
WPN_LLWEAPONEX_Runeblade_Air_1H_Normal_2_DisplayName	Worn Runeblade of Air	h24f6a0fcg3426g4558g8605g47902488220a
WPN_LLWEAPONEX_Runeblade_Air_1H_Normal_3_DisplayName	Runeblade of Air	h98aea6b5gcc3eg4690ga679gf360892e0ff5
WPN_LLWEAPONEX_Runeblade_Air_1H_Rare_1_DisplayName	Stormblade	h56f5fd9dgc9a5g4f08ga37dgd50a1bf6d0d4
WPN_LLWEAPONEX_Runeblade_Air_1H_Rare_2_DisplayName	Cloudstriker	hb3e06792g8333g42e8gbfb9gfc8c414bd535
WPN_LLWEAPONEX_Runeblade_Air_1H_Rare_3_DisplayName	Conductor	h179f019fg0f06g44b9g971age8e5920a845b
WPN_LLWEAPONEX_Runeblade_Air_1H_Rare_4_DisplayName	Lightningrod	h1d0f9860gbe8fg4aa2gba49gd44b218a8e9f
WPN_LLWEAPONEX_Runeblade_Air_1H_Rare_5_DisplayName	Supercharger	h27204160g2beag459dg91d0g40fb9b53c1fb
WPN_LLWEAPONEX_Runeblade_Air_1H_Rare_6_DisplayName	Thunderstruck	h26e21d09g2a7ag48c9gac73g9520fbea48f0
WPN_LLWEAPONEX_Runeblade_Chaos_1H_Crafted_DisplayName	Tempered Chaotic Runeblade	hacb862f7gdaa8g43e0g9da9g3301095fab6c
WPN_LLWEAPONEX_Runeblade_Chaos_1H_Epic_1_DisplayName	Voidwoken Nightmare	hb83db6afg0509g4296gb80agb4b7827823dc
WPN_LLWEAPONEX_Runeblade_Chaos_1H_Epic_2_DisplayName	Elementia	h240913f2g92a0g4f1fgb730g23e3488d2308
WPN_LLWEAPONEX_Runeblade_Chaos_1H_Epic_3_DisplayName	Lucian's Chaos	hc549277egfaafg4977g9564g0f7878c56e51
WPN_LLWEAPONEX_Runeblade_Chaos_1H_Epic_4_DisplayName	Abyssal Gaze	hfbcc3793ga6edg4174g8e85gf61b4db416ad
WPN_LLWEAPONEX_Runeblade_Chaos_1H_Epic_5_DisplayName	Chaos Incarnate	h1dcd2a61g81e5g42edga77cgde1d6831918a
WPN_LLWEAPONEX_Runeblade_Chaos_1H_Normal_1_DisplayName	Old Runeblade of Chaos	hae406347gce81g48cbga358g75b1e41c9f73
WPN_LLWEAPONEX_Runeblade_Chaos_1H_Normal_2_DisplayName	Worn Runeblade of Chaos	h853768f2ga777g4833g9793g12261fd670cc
WPN_LLWEAPONEX_Runeblade_Chaos_1H_Normal_3_DisplayName	Runeblade of Chaos	h9c73d835g960dg40a3gba2ag61cd5d4acdd6
WPN_LLWEAPONEX_Runeblade_Chaos_1H_Rare_1_DisplayName	Chaosblade	h06cbe437gf5d8g4188g8d16g277a0d72308e
WPN_LLWEAPONEX_Runeblade_Chaos_1H_Rare_2_DisplayName	Spellsponge	h3c0e91d5g36efg4a8cg93d6gc45f6bf374c7
WPN_LLWEAPONEX_Runeblade_Chaos_1H_Rare_3_DisplayName	Chaotic Runeslayer	h3d87628bg4bfbg44b3gbf55gca1d54ab080c
WPN_LLWEAPONEX_Runeblade_Chaos_1H_Rare_4_DisplayName	Voidkin	hc6db5f97g0e7bg4657g98d0g6d72624edccb
WPN_LLWEAPONEX_Runeblade_Debug_1H_DisplayName	Debug Runeblade	h578789e0g51d1g4191g888cg100014c1f5b1
WPN_LLWEAPONEX_Runeblade_Earth_1H_Crafted_DisplayName	Tempered Runeblade of Earth	h5f93ea7dg4d11g4cc6g870cg47c3d7373fb6
WPN_LLWEAPONEX_Runeblade_Earth_1H_Epic_1_DisplayName	Erosion	hbd6aabecg3f75g47a0g8099g2dc2964b7520
WPN_LLWEAPONEX_Runeblade_Earth_1H_Epic_2_DisplayName	Planetcracker	hf1b58056gdd60g4cd0gbc69g1a21c24e5be5
WPN_LLWEAPONEX_Runeblade_Earth_1H_Epic_3_DisplayName	Earthbender	h2942375bgc766g4b2egbb03g24f69ba81400
WPN_LLWEAPONEX_Runeblade_Earth_1H_Epic_4_DisplayName	Toph's Pride	h7cb4d6abgacb9g48d6gbf91g2bab271be60c
WPN_LLWEAPONEX_Runeblade_Earth_1H_Epic_5_DisplayName	Quake	h0579d113ga6e7g46dcg8540g05493daf6608
WPN_LLWEAPONEX_Runeblade_Earth_1H_Normal_1_DisplayName	Old Runeblade of Earth	ha4c0ed93g8c38g4b37ga948gd95e768d573e
WPN_LLWEAPONEX_Runeblade_Earth_1H_Normal_2_DisplayName	Worn Runeblade of Earth	had6e38d1g75c1g4628gbf05g6ccb68e7b28b
WPN_LLWEAPONEX_Runeblade_Earth_1H_Normal_3_DisplayName	Runeblade of Earth	h38979687g2dd2g48d1gb70cg63816ec51135
WPN_LLWEAPONEX_Runeblade_Earth_1H_Rare_1_DisplayName	Boulderblade	h5ae3034bg31ceg4648g8a9ag502285a21c24
WPN_LLWEAPONEX_Runeblade_Earth_1H_Rare_2_DisplayName	Earthenblade	h6413538ag16bag4b9aga8d0ga154dd712d66
WPN_LLWEAPONEX_Runeblade_Earth_1H_Rare_3_DisplayName	Mountain's Oath	h4abed71agf2bdg489dgae88g06f2333e7666
WPN_LLWEAPONEX_Runeblade_Earth_1H_Rare_4_DisplayName	Groundcracker	h43ebaac0g9f8fg4923g9273ga2104220576b
WPN_LLWEAPONEX_Runeblade_Earth_1H_Rare_5_DisplayName	Tremor	h0d6e3fdbg3c36g4b8bg9ac1g63a74f9b260a
WPN_LLWEAPONEX_Runeblade_Fire_1H_Crafted_DisplayName	Tempered Runeblade of Fire	h9c204683gdf1cg4f72gb18cg3433f45a7e18
WPN_LLWEAPONEX_Runeblade_Fire_1H_Epic_1_DisplayName	Soul Scorcher	h3d0276edgb096g4720g8f9fg03f6b75db509
WPN_LLWEAPONEX_Runeblade_Fire_1H_Epic_2_DisplayName	Agni Ignus	hfc83703fg0120g40e9gb08ag1185eb332c94
WPN_LLWEAPONEX_Runeblade_Fire_1H_Epic_3_DisplayName	Solardyne	h83044357g62f9g4476g85fdg3222377eaadc
WPN_LLWEAPONEX_Runeblade_Fire_1H_Epic_4_DisplayName	Nuke	h2f0aa7a0g7906g47deg9dc4g90ae9e3c588f
WPN_LLWEAPONEX_Runeblade_Fire_1H_Epic_5_DisplayName	Zuko's Fury	h20dca820ga17eg45ecgbd12g4ab207ec9e4a
WPN_LLWEAPONEX_Runeblade_Fire_1H_Normal_1_DisplayName	Old Runeblade of Fire	hdf4e0d42gb1c0g4addga1d3g8bc5a40e0bd4
WPN_LLWEAPONEX_Runeblade_Fire_1H_Normal_2_DisplayName	Worn Runeblade of Fire	h8ab40654g30ebg4b64g9125g81fb0f810d28
WPN_LLWEAPONEX_Runeblade_Fire_1H_Normal_3_DisplayName	Runeblade of Fire	h215bc56bgbcd5g4555g9194g4e091c515174
WPN_LLWEAPONEX_Runeblade_Fire_1H_Rare_1_DisplayName	Incinerator	hc1ec029eg99b2g498agbc02g39fc719a2386
WPN_LLWEAPONEX_Runeblade_Fire_1H_Rare_2_DisplayName	Ashenblade	h147316d6g357dg4c40gb1ddgb3c2110f2e2a
WPN_LLWEAPONEX_Runeblade_Fire_1H_Rare_3_DisplayName	Charred Edge	ha4e834f6g497cg46b6gacf1g0fef8cdce3a0
WPN_LLWEAPONEX_Runeblade_Fire_1H_Rare_4_DisplayName	Witch's End	h9d326555g0bffg49d3ga994gf7b892c38589
WPN_LLWEAPONEX_Runeblade_Inert_1H_1_DisplayName	Inert Runeblade	h9aef428egececg4818gbb69gafbd0ddcef37
WPN_LLWEAPONEX_Runeblade_Inert_1H_2_DisplayName	Ancient Inert Runeblade	h8ee33f70g05a2g4783gbd91g9ef8c1e2804a
WPN_LLWEAPONEX_Runeblade_Inert_1H_3_DisplayName	Old Inert Runeblade	h2ef72a00ga6f5g43d1gba96gae4d9c8b2f2d
WPN_LLWEAPONEX_Runeblade_Inert_1H_4_DisplayName	Inert Runeblade, Family Heirloom	h255918b4gac16g4dedgae98gc30117b6758b
WPN_LLWEAPONEX_Runeblade_Poison_1H_Crafted_DisplayName	Tempered Runeblade of Poison	hb7836906g4d15g44cfgad67g7412721e8915
WPN_LLWEAPONEX_Runeblade_Poison_1H_Epic_1_DisplayName	Toxic Edge	h3f7f9468gbc7fg4982g81dbgdb856d1d452c
WPN_LLWEAPONEX_Runeblade_Poison_1H_Epic_2_DisplayName	Spider Queen's Caress	hdbf56425g1671g46f4gabb3g47e839b22530
WPN_LLWEAPONEX_Runeblade_Poison_1H_Epic_3_DisplayName	Delphinium	h4bae23c0g48ebg4e84ga902g5bd2a61e84e5
WPN_LLWEAPONEX_Runeblade_Poison_1H_Epic_4_DisplayName	Gravelord's Blade	h64c6053dge3b8g4f7dga3f2gfc611f216d3b
WPN_LLWEAPONEX_Runeblade_Poison_1H_Epic_5_DisplayName	Deadly Essence	h510004c4gcebfg4fefg8691gbe00bd5a2197
WPN_LLWEAPONEX_Runeblade_Poison_1H_Normal_1_DisplayName	Old Runeblade of Poison	h9530f360gf99cg4742g8d86g4ec69e6c0ee9
WPN_LLWEAPONEX_Runeblade_Poison_1H_Normal_2_DisplayName	Worn Runeblade of Poison	h65f7167dge192g474cg95cfg86e0ad03b19c
WPN_LLWEAPONEX_Runeblade_Poison_1H_Normal_3_DisplayName	Runeblade of Poison	h3ae4b14eg11c6g48ffg95a2g2dd898dcae21
WPN_LLWEAPONEX_Runeblade_Poison_1H_Rare_1_DisplayName	Venomblade	hbbf7c090g345bg49d2gaeffg016350a20739
WPN_LLWEAPONEX_Runeblade_Poison_1H_Rare_2_DisplayName	Virus	h30103e51g9dedg4a72g9316g2a874f05765f
WPN_LLWEAPONEX_Runeblade_Poison_1H_Rare_3_DisplayName	Undead Delight	h9f830ae4gff10g41f0gb1b2g88d7dd74ba46
WPN_LLWEAPONEX_Runeblade_Poison_1H_Rare_4_DisplayName	Sludgeblade	h7896f1d2g1a94g43bcgb5b2g19bdf2c81cd0
WPN_LLWEAPONEX_Runeblade_Water_1H_Crafted_DisplayName	Tempered Runeblade of Water	hd2ee33b6g9e12g41b9g8acag1c3de347164e
WPN_LLWEAPONEX_Runeblade_Water_1H_Epic_1_DisplayName	Frostmourne	h89496259g0807g42a8ga24fg7180a602eb67
WPN_LLWEAPONEX_Runeblade_Water_1H_Epic_2_DisplayName	Subzero Slayer	h0a40fa06gcb2cg400eg96ebgd9e51694706e
WPN_LLWEAPONEX_Runeblade_Water_1H_Epic_3_DisplayName	Spring's Bane	hfaab1b35g344bg4968gb1aagd0e5a6f0378b
WPN_LLWEAPONEX_Runeblade_Water_1H_Epic_4_DisplayName	Cryoblade	hb5cce093g12e6g4316ga31cga6b31812f70c
WPN_LLWEAPONEX_Runeblade_Water_1H_Epic_5_DisplayName	Katara's Hope	h2fc91e04g9716g400cgaa32g067043c75888
WPN_LLWEAPONEX_Runeblade_Water_1H_Normal_1_DisplayName	Old Runeblade of Water	h656861f1gc0edg4200g9ffeg1d87269e1d08
WPN_LLWEAPONEX_Runeblade_Water_1H_Normal_2_DisplayName	Worn Runeblade of Water	h62c62b98g6763g4956g82fdg8c4c4ccb2bae
WPN_LLWEAPONEX_Runeblade_Water_1H_Normal_3_DisplayName	Runeblade of Water	h075930c8ge31cg452bg8125g5646ed09deb7
WPN_LLWEAPONEX_Runeblade_Water_1H_Rare_1_DisplayName	Permafrost	h371b35eegbfbcg47dag91cfg38bd40e2cf7e
WPN_LLWEAPONEX_Runeblade_Water_1H_Rare_2_DisplayName	Snowflake's Revenge	hcaa0aa9ege75cg4f5cg843bg98e84b572e3e
WPN_LLWEAPONEX_Runeblade_Water_1H_Rare_3_DisplayName	Cold Calamity	h64c23dfag551fg4d08g9a68gdb0f68cab0aa
WPN_LLWEAPONEX_Runeblade_Water_1H_Rare_4_DisplayName	Icecrash	h5bb9e064ge628g4ee0gba9fg2d3ad2d80f20
WPN_LLWEAPONEX_Runeblade_Water_1H_Rare_5_DisplayName	Chillblade	h80c30418g0afeg4c81gb2a6g895a678444d8
WPN_LLWEAPONEX_Runeblades_1H_DisplayName	Runeblade	hbb405cf0gf2e0g4c71gb47cgb7a0cc46044f
WPN_LLWEAPONEX_Scythe_2H_Crafted_DisplayName	Scythe	h659b7070g993dg4b23ga6c3g3bd445489697
WPN_LLWEAPONEX_Stone_Rod_1_DisplayName	Stone Rod	h2b7342e8gaaf5g47ebg862bg0cda1ed1efda
WPN_LLWEAPONEX_Stone_Rod_2_DisplayName	Magical Stone Rod	hef535c3ag0317g4c1bg89f9g7b8c17688a2f
WPN_LLWEAPONEX_Tanto_1H_Crafted_DisplayName	Tanto	h4f4e3dcdg3c78g4b3ag9193g7bd2436282ea
WPN_LLWEAPONEX_Tanto_1H_Epic_1_DisplayName	Assassination	hde2f6029gd1deg4ec7g9dcfgdd00d749b8f3
WPN_LLWEAPONEX_Tanto_1H_Epic_2_DisplayName	Regicide	h67766b52g9d1fg4c92g85c3g0381aa9a878b
WPN_LLWEAPONEX_Tanto_1H_Epic_3_DisplayName	Gutwrencher 	h0911451dgfb95g4bbdg81e0g9869e974d62d
WPN_LLWEAPONEX_Tanto_1H_Epic_4_DisplayName	Lone Wolf's Ace	h4231ee0dgf851g419aga741gacf969630fe7
WPN_LLWEAPONEX_Tanto_1H_Epic_5_DisplayName	Lucian's Fall	h81112608g8a5cg403dgbfddg9d1065a91ac9
WPN_LLWEAPONEX_Tanto_1H_Epic_6_DisplayName	Tanto of the Hand	h120927f9g487bg4399g88efgcc132569823d
WPN_LLWEAPONEX_Tanto_1H_Epic_7_DisplayName	Knightslayer	h8f4fc3e9g9f1eg4025g8554g990be50afb52
WPN_LLWEAPONEX_Tanto_1H_Normal_1_DisplayName	Old Tanto	h36ea4bc1g8a7cg4f67g8025ge66503ca547d
WPN_LLWEAPONEX_Tanto_1H_Normal_2_DisplayName	Worn Tanto	hc33b5db6ged03g491dg9fe4ga66392f80192
WPN_LLWEAPONEX_Tanto_1H_Normal_3_DisplayName	Tanto	h2cd9bce1gba34g4a4fgae35g13868c6adb5c
WPN_LLWEAPONEX_Tanto_1H_Rare_1_DisplayName	Reinforced Tanto	had5f3bfbge848g466dgb7d1g12421f236cfb
WPN_LLWEAPONEX_Tanto_1H_Rare_2_DisplayName	Ceremonial Tanto	hf4c48be7gce1cg4a9fg8cfbg91e18be68754
WPN_LLWEAPONEX_Tanto_1H_Rare_3_DisplayName	Hidden Tanto	h44c51316ge075g453agb3b3g2a60a6930741
WPN_LLWEAPONEX_Tanto_1H_Rare_4_DisplayName	Assassin's Tanto	hb5dd260dg2c3bg4befg8439g56d9b5260c11
WPN_LLWEAPONEX_Tanto_1H_Rare_5_DisplayName	Usurper's Tanto	h9506ebefg5e02g4796g9904g76486278a261
WPN_LLWEAPONEX_Wooden_Rod_1_DisplayName	Wooden Rod	h03c42c40g5520g496bgaf72g150449510bca
WPN_LLWEAPONEX_Wooden_Rod_2_DisplayName	Magical Wooden Rod	hdc0ec55fg1f46g489fgb119gada3abb16532
WPN_UNIQUE_LLWEAPONEX_Anvil_Mace_2H_A_DisplayName	Anvilmar, Dwarven Negotiator	hbab27529g2cdcg41d2g8f90ga083cb7811d4
WPN_UNIQUE_LLWEAPONEX_ArmCannon_A_DisplayName	Runic Cannon	h3be6d074g49a8g46f4gb9c2gb667b45e4a9e
WPN_UNIQUE_LLWEAPONEX_Axe_1H_Throwable_A_Air_DisplayName	<font color='#7478DC'>Balrin's Throwing Axe</font>	hac5db53dg06dbg4b9dg9e99g8a7340c53c41
WPN_UNIQUE_LLWEAPONEX_Axe_1H_Throwable_A_DisplayName	Balrin's Throwing Axe	hdaa03834g44a4g40bcg845bgc99c48bca88c
WPN_UNIQUE_LLWEAPONEX_Axe_1H_Throwable_A_Fire_DisplayName	<font color='#C76537'>Balrin's Throwing Axe</font>	he8315b61g1853g4f22g857cg992df0e2d56e
WPN_UNIQUE_LLWEAPONEX_Axe_1H_Throwable_A_Oil_DisplayName	<font color='#AA895B'>Balrin's Throwing Axe</font>	hf950d4e3g4ccag41b2ga540g5dd692a09eed
WPN_UNIQUE_LLWEAPONEX_Axe_1H_Throwable_A_Water_DisplayName	<font color='#579CCA'>Balrin's Throwing Axe</font>	h014a89fcg6438g451dg96bag521c32259715
WPN_UNIQUE_LLWEAPONEX_BattleBook_1H_AnatomyBook_A_DisplayName	Lionheart Anatomy	h433902bega66bg46e4ga29eg7bd095c23074
WPN_UNIQUE_LLWEAPONEX_BattleBook_2H_Bible_B_DisplayName	Scripture of the Righteous	h4ceeae30g7ad1g4d93gae34gc3b4eefedf33
WPN_UNIQUE_LLWEAPONEX_BattleBook_2H_Spellbook_A_DisplayName	Talsim's Oversized Book of Spells	h119ef878g197bg419ag9d45g3829be2b127f
WPN_UNIQUE_LLWEAPONEX_BattleBook_2H_SpellScroll_A_DisplayName	Gnak's Spell Scroll	hc748d6ccg182ag4c6cg9e59gd2d2416e6d35
WPN_UNIQUE_LLWEAPONEX_Blunderbuss_2H_A_DisplayName	Eruption, Dwarven Blunderbuss	h6faad590gfb5cg4362gaf1agda58c2b4b771
WPN_UNIQUE_LLWEAPONEX_Bokken_1H_A_DisplayName	Pacifist's Wrath	hea7b370fg93b8g4c74g9ebbgfc757898ff2c
WPN_UNIQUE_LLWEAPONEX_Bokken_2H_A_DisplayName	Pacifist's Wrath	h0a9aaeaeg3721g4b0egbea6g929880faa219
WPN_UNIQUE_LLWEAPONEX_Dagger_Basilus_A_DisplayName	Blade of Basilus	h21dfa4d9gbd77g4ca4g8471gff55c2988940
WPN_UNIQUE_LLWEAPONEX_DualShields_GiantDoor_A_DisplayName	Giant Door Greatshields	h8a70e80eg8cefg4d27g9005g6c47f0e9ea1e
WPN_UNIQUE_LLWEAPONEX_DualShields_OrmaReeve_DisplayName	Orma and Reeve's Twin Greatshields	hb524507fg0ec6g4652g8451gac6cc8496a7e
WPN_UNIQUE_LLWEAPONEX_Greatbow_Lightning_A_DisplayName	Omnibolt, Heaven's Wrath	hbfa1685fg8c26g4327g9a2ag14f7c718001e
WPN_UNIQUE_LLWEAPONEX_Halberd_2H_Warchief_Axe_A_DisplayName	Warchief's Halberd	h63230c69gdc79g4e73g990bg408facf88250
WPN_UNIQUE_LLWEAPONEX_Halberd_2H_Warchief_Spear_A_DisplayName	Warchief's Halberd	hf52815adg726bg40bcg906cgb85b64e39348
WPN_UNIQUE_LLWEAPONEX_Katana_2H_Muramasa_DisplayName	Muramasa, The Cursed Blade	h31d83c23gc0fag412fg9f48gebc89f3e9d11
WPN_UNIQUE_LLWEAPONEX_Katana_Runeblade_Fire_1H_DisplayName	Kagutsuchi	h5cacb163gcfd1g49bcgb391g25dd92b84fce
WPN_UNIQUE_LLWEAPONEX_Quarterstaff_PowerPole_DisplayName	Power Pole	hcf7f692dgd488g4bf1ga3e7gf9b107bfe3e3
WPN_UNIQUE_LLWEAPONEX_Rapier_Runeblade_Water_1H_2_DisplayName	Frostdyne (Empowered)	h296b969bg6d81g4aeaga55cg094e33f69e18
WPN_UNIQUE_LLWEAPONEX_Rapier_Runeblade_Water_1H_3_DisplayName	Frostdyne (Unleashed)	hcfa7c974g9156g49cbga4c3ge40e05bf5b5e
WPN_UNIQUE_LLWEAPONEX_Rapier_Runeblade_Water_1H_DisplayName	Frostdyne	hedeff406g55a7g4eeeg95d0g414c77d06432
WPN_UNIQUE_LLWEAPONEX_Rod_1H_MagicMissile_A_DisplayName	Scepter of Magic Missile	h04bb4688g60e6g4016g8381g7fd9923b3120
WPN_UNIQUE_LLWEAPONEX_Runeblade_ChaosEdge_2H_DisplayName	Chaos Edge	h77cc8da4g0275g49fdgab2ag7b8383f38d48
WPN_UNIQUE_LLWEAPONEX_Scythe_2H_DeathEdge_A_DisplayName	Death's Edge	h97b3c037gcb0dg410egb778g6cca738d33f3
WPN_UNIQUE_LLWEAPONEX_Scythe_2H_SoulHarvest_A_DisplayName	Soul Harvest	ha509ee2ag0a0fg4f8eg8b9cg0583440301be
WPN_UNIQUE_LLWEAPONEX_Staff_Banner_DivineOrder_A_DisplayName	Banner of Unruly Faith	h80ee7081gfadeg4327gbd1ag78b1cbe06c67
WPN_UNIQUE_LLWEAPONEX_Staff_Banner_Dwarves_A_DisplayName	Banner of the Pack	h92f3f702g85deg485fgb8e2ge304af280768
WPN_UNIQUE_LLWEAPONEX_Sword_2H_Beholder_A_DisplayName	Beholder	hf0adc576g967cg4495gb4bbgec952d092415
WPN_UNIQUE_LLWEAPONEX_Sword_1H_SwordofVictory_A_DisplayName	Sword of Victory	hb9ec4d91g1861g4260g851fg073ad2e05aba
WPN_UNIQUE_LLWEAPONEX_Wand_1H_MagicMissile_A_DisplayName	Scepter of Magic Missile	he8adec30gee5fg453agb282g984b856e140a
WPN_UNIQUE_LLWEAPONEX_Wraithblade_2H_A_DisplayName	Wraithblade	haaadb1e3gcf62g49aaga02bg2968498b66ff
